faction,title,type,rarity,health,attack,defense,speed,crit_rate,crit_damage,resist,accuracy,skill_1,skill_2,skill_3,skill_4,skill_5
Lizardmen,Slitherbrute,Attack,Rare,12885,1310,859,98,15,57,30,0,"Rusty Gash Level 1
 Attacks 1 enemy. Has a 30% chance of placing a 30% [Decrease
 SPD] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 = Decrease SPD
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Buff/Debuff Chance +10%","Essence Snatch Level 1
 Attacks 1 enemy and steals 1 random buff from them.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1
 
 ST 3","Punish Hubris Level 1
 Attacks 1 enemy. Decreases the target's Turn Meter equal to the
 amount of buffs on the target.
 
 Damage based on: [ATK]
 
 Lvl. 2 Cooldown -1","Aura
 Increases Ally ACC in Dungeons by 40.
 
 aS",
Lizardmen,Hardscale,Defense,Uncommon,13050,716,1167,99,15,50,30,0,"Ambush Level 1
 Attacks 1 enemy. Has a 25% chance of placing a 15% [Decrease
 SPD] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 zx Decrease SPD
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Damage +10%
 
 Lvl. 7 Buff/Debuff Chance +10%","Shocking Wound Level 1
 Attacks 1 enemy. Places a [Stun] debuff if the target has a
 {Decrease SPD] debuff. Has a 20% chance of placing a [Stun] debuff
 for 1 turn if the target has no [Decrease SPD] debuffs.
 
 Damage based on: [ATK]
 
  
 
 © Stun
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +10%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1",,,
Lizardmen,Saurus,Attack,Uncommon,12720,1244,661,83,15,50,30,0,"Wind Cutter Level 1
 Attacks all enemies.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Fire Wave Level 1
 Attacks all enemies 2 times. Has a 10% chance of placing a 50%
 {Heal Reduction] debuff for 1 turn. Places a 50% [Heal Reduction]
 debuff if the target's current HP is less than or equal to 40%.
 
 Damage based on: [ATK]
 
  
 
 & Heal Reduction
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Cooldown -1",,,
Lizardmen,Skinner,Attack,Uncommon,12885,1255,639,89,15,50,30,0,"Sharpened Bone Level 1
 Attacks 1 enemy 3 times.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Skinning Slice Level 1
 Attacks 1 enemy. Removes 2 random buffs from the target.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1",,,
Lizardmen,Stalker,HP,Uncommon,16185,749,925,94,15,50,30,0,"Bloody Claws Level 1
 Attacks 1 enemy. Heals this Champion by 10% of the damage dealt.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Tear Apart Level 1
 Attacks 1 enemy 2 times. Has a 15% chance of placing a 25%
 {Decrease ATK] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 xe Decrease ATK
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Cooldown -1
 
 ae @° ps",,,
Ogryn Tribes,Galkut,Attack,Epic,11400,1321,1222,91,15,60,30,0,"Mangle Limbs Level 1
 Attacks 1 enemy 2 times. Has a 50% chance of placing a 30%
 {Decrease DEF] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 0 Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +10%
 
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +15%","Brutal Battering Level 1
 Attacks all enemies 1 by 1 in random order. Damage inflicted
 decreases by 25% after each hit.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1
 mie","Boom Barrage Level 1
 Attacks all enemies. Has a 75% chance of placing a [Bomb] that
 detonates after 3 turns.
 
 Damage based on: [ATK]
 
  
 
 e Bomb
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Aura
 Increases Ally C. RATE in Dungeons by 24%.
 a =v",
Ogryn Tribes,Grimskin,Defense,Epic,16350,793,1421,99,15,50,45,0,"Tarry Fist Level 1
 Attacks 1 enemy. Has a 25% chance of placing a 30% [Decrease
 SPD] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 = Decrease SPD
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Damage +10%
 
 Lvl. 6 Buff/Debuff Chance +5%
 
  
 
  
 
 [rate] _","Frustrating Muck Level 1
 Attacks 1 enemy 2 times. Each hit has a 50% chance of placing a
 [Provoke] debuff for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 dl Provoke
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1","Ichor Fling Level 1
 Attacks all enemies. Has an 80% chance of removing 1 random buff
 from each target.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +20%
 Lvl. 5 Cooldown -1",,
Ogryn Tribes,Maneater,Attack,Epic,15360,1432,848,98,15,60,30,0,"Pummel Level 1
 Attacks 1 enemy. Places a 25% [Decrease ATK] debuff on all
 enemies if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 ¥e Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Syphon Level 1
 Attacks 1 enemy. Fully depletes the target's Turn Meter. Fills this
 Champion's Turn Meter equal to the amount the target loses.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1
 
 Wn ty","Ancient Blood Level 1
 This Champion receives damage, then places an [Unkillable] buff
 and a [Block Debuffs] buff on all allies for 2 turns. Damage received
 is equal to 5% MAX HP for each alive ally.
 
 % Unkillable
 
 @ Block Debuffs
 
 Lvl. 2 Cooldown -1
 Lvl. 3 Cooldown -1","Aura
 Increases Ally HP in Dungeons by 33%.",
Ogryn Tribes,Shatterbones,Attack,Epic,13875,1498,881,97,15,60,30,0,"Rend Level 1
 Attacks 1 enemy. Places a 25% [Increase ATK] buff on all allies for 1
 turn if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 - Increase ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Hail Level 1
 Attacks all enemies 3 times. Has a 50% chance to decrease the
 Turn Meter by 30%.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1","Warcry Level 1
 Places a 15% [Decrease SPD] debuff on all enemies for 2 turns. Fills
 the Turn Meter of all allies by 25%.
 
  
 
 z Decrease SPD
 
  
 
 Lvl. 2 Cooldown -1
 Lvl. 3 Cooldown -1","Aura
 Increases Ally ACC in the Arena by 70.",
Ogryn Tribes,Skullcrusher,Defense,Epic,19320,826,1189,98,15,50,45,0,"Smash Level 1
 Attacks 1 enemy. Places a 50% [Heal Reduction) debuff if the
 target's DEF is lower than this Champion's.
 
 Damage based on: [DEF]
 
  
 
 & Heal Reduction
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Stonewall Level 1
 Places a 50% [Ally Protection] buff on all allies except this Champion
 for 2 turns. Places a [Counterattack] buff on all allies except this
 Champion for 2 turns. Places an [Unkillable] buff on this Champion
 
 for 1 turn.
 
 K Ally Protection
 = counterattack
 % Unkillable
 
 Lvl. 2 Cooldown -1","Unshakeable [Passive] Level 1
 Decreases the duration of all debuffs on this Champion by 1 turn.
 Occurs once per turn.",,
Ogryn Tribes,BigUn,Attack,Legendary,17505,1575,837,104,15,63,30,10,"Head Splitter Level 1
 Attacks 1 enemy. Attacks all enemies 1 time if the first attack is
 critical.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +15%","Forward Charge Level 1
 Attacks all enemies. Has a 30% chance of placing a [Stun] debuff
 for 1 turn. Also has a 50% chance of placing a 50% [Decrease ACC]
 debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 © Stun
 
 e Decrease ACC
 
 Lvl. 2 Damage +10%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +15%
 
 Lvl. 5 Buff/Debuff Chance +15%
 
 r","Molten Slag Level 1
 Attacks all enemies 2 times. Decreases the Turn Meter by 25%. Has
 a 30% chance of placing a 30% [Decrease SPD] debuff for 2 turns.
 
  
 
 BF Decrease SPD
 
  
 
 Lvl. 2 Damage +10%
 Lvl. 3 Damage +15%
 Lvl. 4 Cooldown -1
 Lvl. 5 Cooldown -1","Aura
 Increases Ally ACC in Dungeons by 90.",
Ogryn Tribes,Gurgoh the Augur,Attack,Legendary,16020,1465,1046,92,15,63,30,0,"Icebreaker Level 1
 Attacks 1 enemy 2 times. Places an extra hit if the target has a
 {Freeze} debuff.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%","Bonechiller Level 1
 Attacks all enemies. Removes 1 random buff from each enemy.
 Places a 80% [Freeze] debuff on all enemies for 1 turn. Grants an
 Extra Turn.
 
  
 
 3% Freeze
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Cooldown -1","Avalanche Level 1
 Attacks 1 enemy. Places an extra hit if the target has a [Freeze]
 debuff.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Frost Embrace Level 1
 Has a 50% chance of placing a [Freeze] debuff
 on the attacker for 1 turn if this Champion loses more than 20% of
 their MAX HP on one attack.
 
  
 
 ages",
Ogryn Tribes,Ignatius,Defense,Legendary,18825,1057,1255,93,15,50,40,0,"Skull Rattle Level 1
 Attacks 1 enemy. Has a 15% chance of placing a [Stun] debuff for 1
 turn.
 
 Damage based on: [DEF]
 
  
 
 © Stun
 
  
 
 Lvl. 2 Damage +10%
 Lvl. 3 Damage +10%
 Lvl. 4 Buff/Debuff Chance +10%
 
 >","Battle Shout Level 1
 Attacks all enemies. Has a 50% chance of placing a [Provoke]
 debuff for 1 turn.
 
 Damage based on: [DEF]
 ¥ Provoke
 
  
 
 Lvl. 2 Damage +10%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +15%
 Lvl. 5 Cooldown -1","Turn to Ash Level 1
 Attacks all enemies. Has a 75% chance of placing a [HP Burn]
 debuff for 2 turns. This debuff cannot be resisted.
 
 Damage based on: [DEF]
 ® HpeBun
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +15%
 Lvl. 5 Cooldown -1","Aura
 Increases Ally DEF in all Battles by 25%.",
Ogryn Tribes,Shamrock,Support,Legendary,20805,1002,1189,111,15,50,40,0,"Luck Swap Level 1
 Attacks 1 enemy 2 times. Has a 60% chance of removing 1 random
 buff from the target.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +10%","Lucky Charms Level 1
 Places a 60% [Increase DEF] buff on all allies for 2 turns. Has a 50%
 chance of placing a 30% [Increase C. RATE] buff on all allies for 2
 turns. Also has a 25% chance of placing a 15% [Continuous Heal]
 buff on all allies for 2 turns if the [increase C. RATE] buff is placed.
 Has a 5% chance of placing a [Block Debuffs] buff on all allies for 2
 turns if the [Continuous Heal] buff is placed.
 
  
 
 @ increase DEF
 oe Increase C. RATE
 +S Continuous Heal
 g Block Debuffs
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Cooldown -1","Uncatchable Level 1
 Places a 30% [Decrease SPD] debuff on all enemies for 2 turns.
 Decreases the Turn Meter of all enemies by 15%. Has a 10% chance
 of decreasing the Turn Meter of all enemies by a further 15%.
 
  
 
 BF Decrease SPD
 
  
 
 Lvl. 2 Cooldown -1","Aura
 Increases Ally ACC in all Battles by 70.
 
  
 
 7 ey w
 
 hy
 at
 
 Xx
 i =
 ~ bp ti
 7 7
 
 \",
Ogryn Tribes,War Mother,Attack,Legendary,18495,1387,958,99,15,63,30,10,"Cry Havoc Level 1
 Attacks 1 enemy 2 times. Each hit has a 30% chance of placing a
 50% [Decrease ATK] debuff for 2 turns.
 
 Damage based on: [ATK]
 
 Rh Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +10%","Special Brew Level 1
 Attacks all enemies. Places two [Bomb] debuffs that detonate after
 3 turns.
 
 Damage based on: [ATK]
 
  
 
 e Bomb
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Mother's Touch Level 1
 Attacks all enemies. Instantly detonates all (Bomb) debuffs if this
 attack is critical.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +10%
 Lvl. 4 Cooldown -1",,
Ogryn Tribes,Bellower,Support,Rare,16515,1013,914,99,15,50,30,15,"Frazzle Level 1
 Attacks all enemies. Has a 20% chance of placing a [Block
 Cooldown Skills] debuff for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 B Block Cooldown Skills
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +10%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%","Mighty Bellow Level 1
 Attacks all enemies. Has a 50% chance of placing a 15% [Decrease
 SPD] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 zx Decrease SPD
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Cooldown -1","Bowl Over Level 1
 Attacks all enemies. Has a 75% chance of placing a 25% [Decrease
 ATK] debuff for 2 turns. Has a 75% chance of placing a 30%
 {Decrease DEF] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 x Decrease ATK
 ) Decrease DEF
 
 Lvl. 2 Damage +10%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +15%
 Lvl. 5 Cooldown -1",,
Ogryn Tribes,Flesheater,Support,Rare,14535,1024,1035,94,15,50,30,10,"Freeze the Blood Level 1
 Attacks 1 enemy. Has a 20% chance of placing a [Freeze] debuff on
 the target for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 * Freeze
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +5%","Tenderize Level 1
 Attacks 1 enemy 2 times. On each critical hit decreases the target's
 Turn Meter by 15%.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Gruesome Nourishment Level 1
 Places a 50% [Increase ATK] buff on all allies for 2 turns.
 
  
 
 mw Increase ATK
 
  
 
 Lvl. 2 Cooldown -1",,
Ogryn Tribes,Furystoker,Support,Rare,14865,1024,1013,100,15,50,40,0,"Crush Level 1
 Attacks 1 enemy. Has a 15% chance of placing an extra hit.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Remedy Level 1
 Removes all debuffs from a target ally. Heals the target by 20%.
 The heal increases according to the amount of debuffs removed.
 
 Lvl. 2 Heal +5%
 Lvl. 3 Heal +5%
 Lvl. 4 Heal +5%
 Lvl. 5 Heal +5%","Forest Kin [Passive] Level 1
 Heals the ally with the lowest HP by 7.5% each turn. This heal can
 be critical. Will not heal this Champion.
 
 = ey",,
Ogryn Tribes,Magmablood,Attack,Rare,13710,1387,727,93,15,50,30,15,"Hurl Level 1
 Attacks 1 enemy. Has a 15% chance of placing a [Stun] debuff for 1
 turn.
 
 Damage based on: [ATK]
 
 Stun
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Damage +5%","Splinters Level 1
 Attacks all enemies. Has a 30% chance of placing a 50% [Decrease
 ACC] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 e Decrease ACC
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +10%","Magma Bomb Level 1
 Attacks 2 times at random. Each hit has a 60% chance of placing a
 {Bomb} debuff for 3 turns.
 
 Damage based on: [ATK]
 
  
 
 Zé Bomb
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Buff/Debuff Chance +10%
 
 ela >",Aura,
Ogryn Tribes,Pounder,Defense,Rare,14700,859,1222,95,15,50,30,10,"Bonebreaker Level 1
 Attacks 1 enemy. Has a 25% chance of placing a 25% [Decrease
 ATK] debuff for 2 turns.
 
 Damage based on: [DEF]
 
  
 
 x Decrease ATK
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%","Spreading Ice Level 1
 Attacks 1 enemy. Has a 75% chance of placing a [Freeze] debuff for
 1 turn. If the target has a [Freeze] debuff, has a 25% chance of
 placing it on another enemy.
 
 Damage based on: [DEF]
 
  
 
 & Freeze
 
 Lvl. 2 Buff/Debuff Chance +5%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Cooldown -1
 
 7 ] = rs","Tower of Power [Passive] Level 1
 Increases the resistance of all allies by 15 for each active buff on
 this Champion.","Aura
 Increases Magic Ally ATK in all Battles by 20%.
 
 =",
Ogryn Tribes,Rocktooth,Attack,Rare,15525,1211,782,101,15,57,30,0,"Grab Level 1
 Attacks 1 enemy. Places an extra hit if this attack is critical.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Stomp Level 1
 Attacks all enemies. Places a 15% [Increase C. RATE] buff on all
 allies for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 ¥ Increase C. RATE
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Rabble Level 1
 Attacks 1 enemy. Places a 100% [Heal Reduction] debuff for 2
 turns.
 
 Damage based on: [ATK]
 
  
 
 Heal Reduction
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%
 Lvl. 6 Cooldown -1
 Lvl. 7 Cooldown -1
 
 ASYZ",,
Ogryn Tribes,Siegebreaker,Attack,Rare,14040,1211,881,90,15,50,40,0,"Pelting Blows Level 1
 Attacks 1 enemy 2 times.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Damage +5%","Electrocute Level 1
 Attacks 1 enemy. Has an 80% chance of placing a [Block Cooldown
 Skills] debuff for 1 turn if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 B Block Cooldown Skills
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1","Heavenly Roar Level 1
 Places a 30% [Increase C. RATE] buff on this Champion for 2 turns,
 then attacks all enemies. Has a 50% Chance of decreasing the Turn
 Meter by 30% if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 Ww Increase C. RATE
 
  
 
 Lvl. 2 Damage +10%
 
 Lvl. 3 Buff/Debuff Chance +10%
 Lvl. 4 Buff/Debuff Chance +15%
 Lvl. 5 Cooldown -1",,
Ogryn Tribes,Stoneskin,HP,Rare,19485,892,837,95,15,50,30,10,"Club Level 1
 Attacks 1 enemy. Has a 50% chance of placing a [Provoke] debuff
 for 1 turn. Damage increases according to this Champion's MAX
 HP.
 
 Damage based on: [ATK] [HP]
 
  
 
 dl Provoke
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Damage +10%
 
 Lvl. 6 Buff/Debuff Chance +10%","Hunker Down Level 1
 Fills the Turn Meter by 50%. Places a 60% [Increase DEF] buff on
 this Champion for 3 turns.
 
  
 
 @ increase DEF
 
  
 
 Lvl. 2 Cooldown -1","Bellow Level 1
 Attacks all enemies. Has a 75% chance of placing a 30% [Decrease
 SPD] debuff for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 x Decrease SPD
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Damage +10%
 
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1
 
 Lvl. 7 Cooldown -1","Aura
 Increases Ally C. RATE in the Arena by ,",
Ogryn Tribes,Brute,Attack,Uncommon,16185,1189,760,92,15,50,30,0,"Dirty Cuts Level 1
 Attacks 2 times at random. Has a 50% chance of placing a 5%
 [Poison] debuff for 1 turn if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 dé Poison
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Rip and Tear Level 1
 Attacks 1 enemy. Has an extra 30% chance of inflicting a critical hit.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1",,,
Ogryn Tribes,Frostskin,Support,Uncommon,14865,1046,705,96,15,50,30,0,"Frozen Fists Level 1
 Attacks 1 enemy. Has a 20% chance of placing a [Freeze] debuff for
 1 turn.
 
 Damage based on: [ATK]
 
  
 
 3B Freeze
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%","Sap Strength Level 1
 Fully depletes a target ally’s Turn Meter. Heals that ally equal to
 50% of the lost Turn Meter. Heals the target by 10% if their Turn
 Meter is less than 10% full.
 
  
 
 Lvl. 2 Heal +10%
 Lvl. 3 Heal +10%
 Lvl. 4 Cooldown -1",,,
Ogryn Tribes,Oldbeard,Defense,Uncommon,14040,716,1101,91,15,50,30,0,"Gut Punch Level 1
 Attacks 1 enemy. Has a 25% chance of placing a 25% [Decrease
 ATK] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 x Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Damage +10%","Outlast Level 1
 Attacks 1 enemy. Has a 50% chance of placing a [Leech] debuff for
 2 turns.
 
 Damage based on: [ATK]
 
  
 
 ry Leech
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Buff/Debuff Chance +10%",,,
Orcs,Warboy,Defense,Common,13215,584,738,91,15,50,30,0,"Plunder Level 1
 Attacks 1 enemy. Has a 15% chance of placing a [Provoke] debuff
 for 1 turn.
 
 Damage based on: [DEF]
 
  
 
 - Provoke
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%",,,,
Orcs,Bloodfeather,Attack,Epic,13875,1542,837,102,15,60,30,0,"Hunt Down Level 1
 Attacks 1 enemy. Has an extra 10% chance of inflicting a critical hit.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 
 r =e.","Armor Breaker Level 1
 Attacks 1 enemy. Has an extra 15% chance of inflicting a critical hit.
 Places a 60% [Decrease DEF] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 v Decrease DEF
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +10%
 Lvl. 4 Cooldown -1","Charged Shot Level 1
 Attacks 1 enemy. Places a 30% [Decrease SPD] debuff for 2 turns.
 Decreases the target's Turn Meter by 30%.
 
 Damage based on: [ATK]
 
  
 
 D4 Decrease SPD
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +10%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1",,
